Year,SubRecipientCode,City,State,Mode,Basic Information - Subrecipient Reporter Type,Total Operating Expense,Total Active Revenue Vehicles,Annual Vehicle Revenue Miles,Total Unlinked Passenger Trips,Region
2020,7R02-70225,Ottawa,KS,All,Rural Reporter,154163.0,4.0,46649.0,10196.0,West North Central
2020,7R02-70226,Columbus,KS,All,Rural Reporter,169429.0,21.0,71751.0,23165.0,West North Central
2020,7R02-70227,Liberal,KS,All,Rural Reporter,414654.0,9.0,131211.0,29841.0,West North Central
2020,7R02-70228,Anthony,KS,All,Rural Reporter,113745.0,4.0,56841.0,7293.0,West North Central
2020,7R02-70235,Winfield,KS,All,Rural Reporter,229647.0,5.0,40088.0,7996.0,West North Central
2020,7R02-70238,Newton,KS,All,Rural Reporter,173276.0,6.0,62371.0,4947.0,West North Central
2020,7R02-70241,Russell,KS,All,Rural Reporter,67736.0,2.0,19997.0,11027.0,West North Central
2020,7R02-70245,Osawatomie,KS,All,Rural Reporter,95943.0,3.0,23208.0,5561.0,West North Central
2020,7R02-70248,Emporia,KS,All,Rural Reporter,701405.0,10.0,159440.0,37968.0,West North Central
2020,7R02-70250,Clay Center,KS,All,Rural Reporter,82692.0,2.0,5621.0,3465.0,West North Central
2020,7R02-70255,Beloit,KS,All,Rural Reporter,319450.0,8.0,181049.0,7524.0,West North Central
2020,7R02-70259,Wellington,KS,All,Rural Reporter,250112.0,5.0,44993.0,19062.0,West North Central
2020,7R02-70266,Kingman,KS,All,Rural Reporter,69105.0,2.0,11050.0,8996.0,West North Central
2020,7R02-70267,Atchison,KS,All,Rural Reporter,135653.0,3.0,32939.0,8886.0,West North Central
2020,7R02-70268,Quinter,KS,All,Rural Reporter,47122.0,3.0,43253.0,1227.0,West North Central
2020,7R02-77076,Atwood,KS,All,Rural Reporter,48613.0,2.0,9456.0,3197.0,West North Central
2020,7R02-77079,Hiawatha,KS,All,Rural Reporter,280493.0,4.0,93603.0,5088.0,West North Central
2020,7R02-77082,Saint Francis,KS,All,Rural Reporter,43719.0,1.0,5420.0,2424.0,West North Central
2020,7R02-77083,Mcpherson,KS,All,Rural Reporter,250105.0,10.0,36838.0,16036.0,West North Central
2020,7R03-70063,Malden,MO,All,Rural Reporter,410179.0,16.0,157723.0,29736.0,West North Central
2020,7R03-70067,Bloomfield,MO,All,Rural Reporter,63477.0,2.0,3216.0,4107.0,West North Central
2020,7R03-70085,Mount Vernon,MO,All,Rural Reporter,106003.0,3.0,19695.0,13723.0,West North Central
2020,7R03-70099,Licking,MO,All,Rural Reporter,72617.0,2.0,32572.0,1031.0,West North Central
2020,7R03-70106,Richmond,MO,All,Rural Reporter,800257.0,24.0,259514.0,46192.0,West North Central
2020,7R03-70114,Doniphan,MO,All,Rural Reporter,424923.0,17.0,297243.0,14160.0,West North Central
2020,7R03-70133,Columbia,MO,All,Rural Reporter,28691620.0,846.0,10474862.0,1224422.0,West North Central
2020,7R03-70134,Nevada,MO,All,Rural Reporter,76272.0,2.0,30183.0,6872.0,West North Central
2020,7R03-70140,East Prairie,MO,All,Rural Reporter,291730.0,8.0,156837.0,16436.0,West North Central
2020,7R03-70147,New Madrid,MO,All,Rural Reporter,121507.0,2.0,10496.0,5430.0,West North Central
2020,7R03-70152,Carthage,MO,All,Rural Reporter,60301.0,2.0,30385.0,11276.0,West North Central
2020,7R03-70155,West Plains,MO,All,Rural Reporter,164598.0,5.0,35931.0,9538.0,West North Central
2020,7R03-70162,Excelsior Springs,MO,All,Rural Reporter,212906.0,4.0,36841.0,9012.0,West North Central
2020,7R03-70165,Houston,MO,All,Rural Reporter,89060.0,2.0,16518.0,12964.0,West North Central
2020,7R03-70168,Sikeston,MO,All,Rural Reporter,355365.0,7.0,114437.0,18524.0,West North Central
2020,7R03-70177,El Dorado Springs,MO,All,Rural Reporter,178173.0,2.0,23403.0,11784.0,West North Central
2020,7R03-70189,Clinton,MO,All,Rural Reporter,149053.0,4.0,29240.0,11880.0,West North Central
2020,7R03-70211,Lamar,MO,All,Rural Reporter,146862.0,3.0,40386.0,21286.0,West North Central
2020,7R03-70257,Macon,MO,All,Rural Reporter,68070.0,1.0,9021.0,2769.0,West North Central
2020,7R03-70263,Fulton,MO,All,Rural Reporter,592100.0,13.0,218879.0,27429.0,West North Central
2020,7R04-70058,Chadron,NE,All,Rural Reporter,32938.0,2.0,9040.0,1107.0,West North Central
2020,7R04-70069,Schuyler,NE,All,Rural Reporter,43611.0,2.0,7729.0,3881.0,West North Central
2020,7R04-70073,Hastings,NE,All,Rural Reporter,313521.0,15.0,116539.0,9594.0,West North Central
2020,7R04-70074,Sidney,NE,All,Rural Reporter,237803.0,5.0,49772.0,11786.0,West North Central
2020,7R04-70076,Beatrice,NE,All,Rural Reporter,650842.0,21.0,123415.0,35161.0,West North Central
2020,7R04-70079,Hyannis,NE,All,Rural Reporter,17316.0,1.0,7253.0,105.0,West North Central
2020,7R04-70081,Kearney,NE,All,Rural Reporter,1623253.0,54.0,404878.0,95268.0,West North Central
2020,7R04-70098,Guide Rock,NE,All,Rural Reporter,33114.0,3.0,20819.0,1142.0,West North Central
2020,7R04-70100,Stratton,NE,All,Rural Reporter,142525.0,4.0,61262.0,2424.0,West North Central
2020,7R04-70107,Alliance,NE,All,Rural Reporter,281363.0,8.0,56108.0,24834.0,West North Central
2020,7R04-70112,Humboldt,NE,All,Rural Reporter,74332.0,4.0,16323.0,6586.0,West North Central
2020,7R04-70113,Burwell,NE,All,Rural Reporter,44236.0,6.0,31499.0,561.0,West North Central
2020,7R04-70121,David City,NE,All,Rural Reporter,92463.0,4.0,43636.0,4931.0,West North Central
2020,7R04-70124,Oakland,NE,All,Rural Reporter,65498.0,4.0,20375.0,1988.0,West North Central
2020,7R04-70125,Neligh,NE,All,Rural Reporter,50042.0,2.0,3228.0,8142.0,West North Central
2020,7R04-70126,Grant,NE,All,Rural Reporter,57319.0,3.0,13096.0,5018.0,West North Central
2020,7R04-70127,Ogallala,NE,All,Rural Reporter,151792.0,4.0,42487.0,23947.0,West North Central
2020,7R04-70128,Imperial,NE,All,Rural Reporter,194110.0,6.0,61262.0,25755.0,West North Central
2020,7R04-70130,Ord,NE,All,Rural Reporter,88136.0,4.0,17219.0,2830.0,West North Central
2020,7R04-70143,Mullen,NE,All,Rural Reporter,14012.0,3.0,15768.0,260.0,West North Central
2020,7R04-70148,Western,NE,All,Rural Reporter,307973.0,6.0,81716.0,11745.0,West North Central
2020,7R04-70153,North Platte,NE,All,Rural Reporter,670528.0,14.0,127751.0,57696.0,West North Central
2020,7R04-70156,Norfolk,NE,All,Rural Reporter,515964.0,10.0,125648.0,33095.0,West North Central
2020,7R04-70160,Omaha,NE,All,Rural Reporter,314631.0,16.0,78746.0,8391.0,West North Central
2020,7R04-70164,Lincoln,NE,All,Rural Reporter,107701.0,3.0,29279.0,1848.0,West North Central
2020,7R04-70181,Tecumseh,NE,All,Rural Reporter,77208.0,1.0,7311.0,3769.0,West North Central
2020,7R04-70182,Holdrege,NE,All,Rural Reporter,129319.0,4.0,27329.0,10010.0,West North Central
2020,7R04-70183,Gering,NE,All,Rural Reporter,646935.0,11.0,212830.0,34415.0,West North Central
2020,7R04-70192,Loup City,NE,All,Rural Reporter,36667.0,1.0,9773.0,1196.0,West North Central
2020,7R04-70193,Plainview,NE,All,Rural Reporter,15752.0,1.0,3752.0,1042.0,West North Central
2020,7R04-70198,Alma,NE,All,Rural Reporter,63687.0,3.0,16127.0,2338.0,West North Central
2020,7R04-70200,Kimball,NE,All,Rural Reporter,371968.0,12.0,140767.0,12834.0,West North Central
2020,7R04-70202,Albion,NE,All,Rural Reporter,30051.0,2.0,13433.0,2127.0,West North Central
2020,7R04-70205,Geneva,NE,All,Rural Reporter,139925.0,4.0,21516.0,4442.0,West North Central
2020,7R04-70212,Hartington,NE,All,Rural Reporter,192329.0,10.0,122149.0,5241.0,West North Central
2020,7R04-70214,Columbus,NE,All,Rural Reporter,205502.0,5.0,23438.0,7445.0,West North Central
2020,7R04-70220,Oneill,NE,All,Rural Reporter,217318.0,7.0,47312.0,13713.0,West North Central
2020,7R04-70223,York,NE,All,Rural Reporter,166267.0,5.0,63694.0,9539.0,West North Central
2020,7R04-70232,Mc Cook,NE,All,Rural Reporter,130927.0,3.0,15414.0,6217.0,West North Central
2020,7R04-70233,Wayne,NE,All,Rural Reporter,75266.0,4.0,12129.0,8250.0,West North Central
2020,7R04-70246,Seward,NE,All,Rural Reporter,201278.0,4.0,79460.0,14777.0,West North Central
2020,7R04-70247,Crawford,NE,All,Rural Reporter,66975.0,2.0,9269.0,3612.0,West North Central
2020,7R04-70253,Wahoo,NE,All,Rural Reporter,79331.0,5.0,14796.0,2806.0,West North Central
2020,7R04-70265,Chadron,NE,All,Rural Reporter,59421.0,2.0,17417.0,9354.0,West North Central
2020,7R04-77078,Oshkosh,NE,All,Rural Reporter,174312.0,3.0,51518.0,3844.0,West North Central
2020,8R01-80115,Lamar,CO,All,Rural Reporter,336565.0,7.0,53213.0,12230.0,Mountain
2020,8R01-80118,Westcliffe,CO,All,Rural Reporter,62650.0,4.0,28208.0,1055.0,Mountain
2020,8R01-80119,Black Hawk,CO,All,Rural Reporter,152742.0,6.0,14577.0,41858.0,Mountain
2020,8R01-80150,Gunnison,CO,All,Rural Reporter,1852583.0,11.0,451428.0,147467.0,Mountain
2020,8R01-80155,Eagle,CO,All,Rural Reporter,8268644.0,41.0,1599482.0,719232.0,Mountain
2020,8R01-80159,Crested Butte,CO,All,Rural Reporter,1828388.0,21.0,176074.0,446585.0,Mountain
2020,8R01-80161,Breckenridge,CO,All,Rural Reporter,9780646.0,33.0,1021409.0,974453.0,Mountain
2020,8R01-80162,Stratton,CO,All,Rural Reporter,90253.0,14.0,28947.0,8073.0,Mountain
2020,8R01-80168,Dove Creek,CO,All,Rural Reporter,222683.0,7.0,44367.0,2784.0,Mountain
2020,8R01-80186,Steamboat Springs,CO,All,Rural Reporter,3788928.0,23.0,619216.0,769993.0,Mountain
2020,8R01-80189,Ignacio,CO,All,Rural Reporter,860413.0,11.0,234188.0,15772.0,Mountain
2020,8R01-80201,Cortez,CO,All,Rural Reporter,208146.0,7.0,72677.0,9995.0,Mountain
2020,8R01-80206,Durango,CO,All,Rural Reporter,1898104.0,12.0,323376.0,232798.0,Mountain
2020,8R01-80221,Fort Morgan,CO,All,Rural Reporter,1368176.0,76.0,496326.0,40873.0,Mountain
2020,8R01-80225,La Junta,CO,All,Rural Reporter,205735.0,3.0,21217.0,10559.0,Mountain
2020,8R01-80227,Trinidad,CO,All,Rural Reporter,558301.0,19.0,105012.0,23275.0,Mountain
2020,8R01-80237,Salida,CO,All,Rural Reporter,265509.0,10.0,110461.0,13764.0,Mountain
2020,8R01-80256,Telluride,CO,All,Rural Reporter,4013097.0,75.0,3145769.0,2425119.0,Mountain
2020,8R01-80258,Glenwood Springs,CO,All,Rural Reporter,1003483.0,5.0,103582.0,106699.0,Mountain
2020,8R01-80263,Snowmass Village,CO,All,Rural Reporter,3609747.0,29.0,324903.0,366901.0,Mountain
2020,8R01-80274,Canon City,CO,All,Rural Reporter,277417.0,10.0,81737.0,12200.0,Mountain
2020,8R01-80275,Cripple Creek,CO,All,Rural Reporter,373530.0,6.0,35634.0,16047.0,Mountain
2020,8R01-80280,Pagosa Springs,CO,All,Rural Reporter,166364.0,4.0,43305.0,6594.0,Mountain
2020,8R01-80289,Glenwood Springs,CO,All,Rural Reporter,37471304.0,242.0,3975273.0,2556605.0,Mountain
2020,8R01-88215,Montrose,CO,All,Rural Reporter,1284241.0,30.0,280766.0,59664.0,Mountain
2020,8R01-88226,Telluride,CO,All,Rural Reporter,900302.0,8.0,66969.0,174817.0,Mountain
2020,8R01-88228,Avon,CO,All,Rural Reporter,1557376.0,11.0,170574.0,329065.0,Mountain
2020,8R01-88229,Las Animas,CO,All,Rural Reporter,193594.0,7.0,87050.0,11406.0,Mountain
2020,8R01-88230,Woodland Park,CO,All,Rural Reporter,220987.0,8.0,66479.0,6322.0,Mountain
2020,8R02-80117,Jordan,MT,All,Rural Reporter,47205.0,4.0,20287.0,4611.0,Mountain
2020,8R02-80134,Chester,MT,All,Rural Reporter,219927.0,7.0,28368.0,9732.0,Mountain
2020,8R02-80135,Ekalaka,MT,All,Rural Reporter,38622.0,2.0,18922.0,672.0,Mountain
2020,8R02-80137,Helena,MT,All,Rural Reporter,1292843.0,10.0,165130.0,64835.0,Mountain
2020,8R02-80139,Forsyth,MT,All,Rural Reporter,119038.0,4.0,36214.0,1183.0,Mountain
2020,8R02-80142,Hamilton,MT,All,Rural Reporter,259484.0,7.0,70249.0,18836.0,Mountain
2020,8R02-80144,Whitehall,MT,All,Rural Reporter,177219.0,9.0,29536.0,20593.0,Mountain
2020,8R02-80164,Hot Springs,MT,All,Rural Reporter,255904.0,9.0,121438.0,9940.0,Mountain
2020,8R02-80166,Glendive,MT,All,Rural Reporter,360519.0,6.0,53475.0,15308.0,Mountain
2020,8R02-80167,Broadus,MT,All,Rural Reporter,160220.0,8.0,82027.0,2577.0,Mountain
2020,8R02-80169,Shelby,MT,All,Rural Reporter,298348.0,6.0,107980.0,16492.0,Mountain
2020,8R02-80172,Libby,MT,All,Rural Reporter,243991.0,9.0,99902.0,7705.0,Mountain
2020,8R02-80173,Superior,MT,All,Rural Reporter,11305.0,3.0,20803.0,1180.0,Mountain
2020,8R02-80174,Butte,MT,All,Rural Reporter,1232380.0,11.0,222016.0,183658.0,Mountain
2020,8R02-80183,Glasgow,MT,All,Rural Reporter,674392.0,12.0,107051.0,73616.0,Mountain
2020,8R02-80184,Ronan,MT,All,Rural Reporter,107818.0,8.0,55414.0,4208.0,Mountain
2020,8R02-80200,Missoula,MT,All,Rural Reporter,312020.0,24.0,229494.0,19435.0,Mountain
2020,8R02-80204,Havre,MT,All,Rural Reporter,336626.0,7.0,61763.0,18739.0,Mountain
2020,8R02-80205,Scobey,MT,All,Rural Reporter,40663.0,3.0,10888.0,956.0,Mountain
2020,8R02-80220,Kalispell,MT,All,Rural Reporter,1307847.0,21.0,236046.0,91850.0,Mountain
2020,8R02-80224,Malta,MT,All,Rural Reporter,277047.0,9.0,49544.0,17778.0,Mountain
2020,8R02-80235,Bozeman,MT,All,Rural Reporter,2089020.0,25.0,437224.0,248580.0,Mountain
2020,8R02-80236,Lewistown,MT,All,Rural Reporter,340382.0,8.0,84488.0,17656.0,Mountain
2020,8R02-80254,Plentywood,MT,All,Rural Reporter,400603.0,8.0,80451.0,26034.0,Mountain
2020,8R02-80255,Big Sky,MT,All,Rural Reporter,1664287.0,14.0,460451.0,154521.0,Mountain
2020,8R02-80259,Sidney,MT,All,Rural Reporter,324545.0,9.0,47050.0,25214.0,Mountain
2020,8R02-80262,Laurel,MT,All,Rural Reporter,45281.0,1.0,7414.0,1399.0,Mountain
2020,8R02-80269,West Yellowstone,MT,All,Rural Reporter,70560.0,2.0,22477.0,1181.0,Mountain
2020,8R02-88216,Dillon,MT,All,Rural Reporter,62487.0,2.0,12282.0,8194.0,Mountain
2020,8R02-88217,Baker,MT,All,Rural Reporter,135387.0,4.0,26069.0,4844.0,Mountain
2020,8R02-88218,Deer Lodge,MT,All,Rural Reporter,44685.0,4.0,14360.0,4076.0,Mountain
2020,8R03-80114,Dickinson,ND,All,Rural Reporter,1094739.0,13.0,183060.0,54651.0,West North Central
2020,8R03-80122,Devils Lake,ND,All,Rural Reporter,299171.0,6.0,33659.0,23628.0,West North Central
2020,8R03-80124,Jamestown,ND,All,Rural Reporter,762464.0,12.0,149130.0,47661.0,West North Central
2020,8R03-80125,Valley City,ND,All,Rural Reporter,1521214.0,37.0,575382.0,106501.0,West North Central
2020,8R03-80129,Drayton,ND,All,Rural Reporter,214868.0,6.0,88851.0,6148.0,West North Central
2020,8R03-80130,Ellendale,ND,All,Rural Reporter,61185.0,3.0,9249.0,3478.0,West North Central
2020,8R03-80152,Rolla,ND,All,Rural Reporter,242725.0,5.0,206142.0,16995.0,West North Central
2020,8R03-80160,Williston,ND,All,Rural Reporter,551832.0,9.0,105245.0,21288.0,West North Central
2020,8R03-80196,Kenmare,ND,All,Rural Reporter,79611.0,2.0,10986.0,7769.0,West North Central
2020,8R03-80228,Steele,ND,All,Rural Reporter,118667.0,3.0,37117.0,4220.0,West North Central
2020,8R03-80233,Langdon,ND,All,Rural Reporter,163241.0,4.0,34507.0,6334.0,West North Central
2020,8R03-80238,Bismarck,ND,All,Rural Reporter,894979.0,25.0,142697.0,27422.0,West North Central
2020,8R03-80249,Maddock,ND,All,Rural Reporter,119542.0,4.0,46412.0,1732.0,West North Central
2020,8R03-80261,Cando,ND,All,Rural Reporter,73403.0,2.0,36656.0,4298.0,West North Central
2020,8R03-80268,Bowman,ND,All,Rural Reporter,327482.0,9.0,83411.0,11311.0,West North Central
2020,8R03-80270,Beach,ND,All,Rural Reporter,144720.0,5.0,85882.0,3312.0,West North Central
2020,8R03-80290,Hazen,ND,All,Rural Reporter,151141.0,4.0,30095.0,18007.0,West North Central
2020,8R03-80296,Park River,ND,All,Rural Reporter,209585.0,4.0,46266.0,5181.0,West North Central
2020,8R03-80302,Minot,ND,All,Rural Reporter,1820263.0,24.0,429986.0,75516.0,West North Central
2020,8R03-80303,Minot,ND,All,Rural Reporter,981057.0,11.0,157921.0,73203.0,West North Central
2020,8R03-88222,Wildrose,ND,All,Rural Reporter,96908.0,3.0,43199.0,2488.0,West North Central
2020,8R04-80112,Vermillion,SD,All,Rural Reporter,505495.0,7.0,66500.0,50331.0,West North Central
2020,8R04-80116,Mitchell,SD,All,Rural Reporter,1078194.0,14.0,116077.0,72867.0,West North Central
2020,8R04-80126,Aberdeen,SD,All,Rural Reporter,856208.0,18.0,122272.0,58850.0,West North Central
2020,8R04-80153,Huron,SD,All,Rural Reporter,772427.0,20.0,171411.0,35399.0,West North Central
2020,8R04-80154,Brandon,SD,All,Rural Reporter,172682.0,4.0,18104.0,9887.0,West North Central
2020,8R04-80171,Pierre,SD,All,Rural Reporter,4615387.0,79.0,651748.0,225012.0,West North Central
2020,8R04-80182,Wagner,SD,All,Rural Reporter,1331804.0,43.0,137390.0,71857.0,West North Central
2020,8R04-80187,Brookings,SD,All,Rural Reporter,1733901.0,29.0,326702.0,138473.0,West North Central
2020,8R04-80190,Madison,SD,All,Rural Reporter,232759.0,3.0,18229.0,13465.0,West North Central
2020,8R04-80253,Spearfish,SD,All,Rural Reporter,2514218.0,45.0,495719.0,117648.0,West North Central
2020,8R04-80271,Yankton,SD,All,Rural Reporter,858213.0,17.0,124456.0,77351.0,West North Central
2020,8R05-80121,Riverton,WY,All,Rural Reporter,715853.0,15.0,207911.0,27603.0,Mountain
2020,8R05-80140,Laramie,WY,All,Rural Reporter,2149427.0,43.0,226029.0,361125.0,Mountain
2020,8R05-80151,Buffalo,WY,All,Rural Reporter,136377.0,5.0,30271.0,8430.0,Mountain
2020,8R05-80163,Gillette,WY,All,Rural Reporter,251303.0,10.0,34636.0,13032.0,Mountain
2020,8R05-80185,Riverton,WY,All,Rural Reporter,162319.0,6.0,25041.0,8825.0,Mountain
2020,8R05-80188,Jackson,WY,All,Rural Reporter,3995048.0,30.0,704560.0,729239.0,Mountain
2020,8R05-80193,Sheridan,WY,All,Rural Reporter,584834.0,15.0,181490.0,37510.0,Mountain
2020,8R05-80216,Douglas,WY,All,Rural Reporter,143752.0,3.0,38341.0,14633.0,Mountain
2020,8R05-80218,Rock Springs,WY,All,Rural Reporter,600720.0,12.0,148917.0,21838.0,Mountain
2020,8R05-80223,Lander,WY,All,Rural Reporter,207320.0,7.0,29736.0,8787.0,Mountain
2020,8R05-80252,Laramie,WY,All,Rural Reporter,145077.0,7.0,49474.0,8648.0,Mountain
2020,8R05-80264,Cody,WY,All,Rural Reporter,113262.0,7.0,55025.0,9896.0,Mountain
2020,8R05-80287,Torrington,WY,All,Rural Reporter,201196.0,5.0,36733.0,11212.0,Mountain
2020,8R05-88219,Powell,WY,All,Rural Reporter,119768.0,4.0,22251.0,6549.0,Mountain
2020,8R05-88224,Worland,WY,All,Rural Reporter,66481.0,6.0,31572.0,5490.0,Mountain
2020,8R06-80248,Cedar City,UT,All,Rural Reporter,165748.0,6.0,81289.0,17878.0,Mountain
2020,8R06-80260,Roosevelt,UT,All,Rural Reporter,1222219.0,20.0,291714.0,31662.0,Mountain
2020,8R06-80284,Park City,UT,All,Rural Reporter,15174271.0,42.0,1897677.0,2400287.0,Mountain
2020,9R01-91001,Show Low,AZ,All,Rural Reporter,776950.0,6.0,256923.0,155368.0,Mountain
2020,9R01-91010,Cottonwood,AZ,All,Rural Reporter,2038285.0,14.0,468342.0,160825.0,Mountain
2020,9R01-91016,Page,AZ,All,Rural Reporter,642858.0,12.0,249106.0,17423.0,Mountain
2020,9R01-91037,Bullhead City,AZ,All,Rural Reporter,1362337.0,13.0,297664.0,132949.0,Mountain
2020,9R01-91052,Douglas,AZ,All,Rural Reporter,687165.0,9.0,209778.0,68117.0,Mountain
2020,9R01-91069,Miami,AZ,All,Rural Reporter,506831.0,6.0,75880.0,12912.0,Mountain
2020,9R01-91075,Kingman,AZ,All,Rural Reporter,843592.0,13.0,174612.0,107470.0,Mountain
2020,9R01-91096,Coolidge,AZ,All,Rural Reporter,711790.0,11.0,223558.0,28466.0,Mountain
2020,9R01-91106,Maricopa,AZ,All,Rural Reporter,305950.0,6.0,31967.0,9774.0,Mountain
2020,9R01-91114,Benson,AZ,All,Rural Reporter,180628.0,4.0,57756.0,10988.0,Mountain
2020,9R01-91121,Bisbee,AZ,All,Rural Reporter,265892.0,4.0,63372.0,28390.0,Mountain
2020,9R01-99419,Chino Valley,AZ,All,Rural Reporter,329802.0,6.0,85620.0,12145.0,Mountain
2020,9R01-99437,Quartzsite,AZ,All,Rural Reporter,121199.0,3.0,21972.0,3516.0,Mountain
2020,9R02-90216,Sacramento,CA,All,Rural Reporter,2074716.0,14.0,435493.0,83585.0,Pacific
2020,9R02-91000,Jackson,CA,All,Rural Reporter,1727636.0,20.0,229105.0,50219.0,Pacific
2020,9R02-91002,Corcoran,CA,All,Rural Reporter,856448.0,6.0,35205.0,23575.0,Pacific
2020,9R02-91005,Madera,CA,All,Rural Reporter,1059515.0,10.0,260558.0,25090.0,Pacific
2020,9R02-91006,Ridgecrest,CA,All,Rural Reporter,1198663.0,10.0,64557.0,9186.0,Pacific
2020,9R02-91007,Fresno,CA,All,Rural Reporter,5586984.0,118.0,788004.0,266621.0,Pacific
2020,9R02-91008,Alturas,CA,All,Rural Reporter,474028.0,7.0,88478.0,11257.0,Pacific
2020,9R02-91009,Hollister,CA,All,Rural Reporter,2036098.0,31.0,422555.0,101926.0,Pacific
2020,9R02-91012,Big Bear Lake,CA,All,Rural Reporter,3519554.0,27.0,542625.0,154181.0,Pacific
2020,9R02-91014,Rio Vista,CA,All,Rural Reporter,500699.0,6.0,61374.0,8342.0,Pacific
2020,9R02-91018,Arcata,CA,All,Rural Reporter,837535.0,7.0,76848.0,123579.0,Pacific
2020,9R02-91020,Needles,CA,All,Rural Reporter,392093.0,3.0,51711.0,25616.0,Pacific
